"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530048003003","Graham Kapowsin High School","Washington","Bethel School District","98338","47.056588","-122.287001","53053","High","Regular school"
"2015","530048003004","Spanaway Lake High School Preschool","Washington","Bethel School District","98387","47.105662","-122.412297","53053","Primary","Special education school"
"2015","530048003091","Thompson Preschool","Washington","Bethel School District","98445","47.112925","-122.426039","53053","Primary","Regular school"
"2015","530048003117","Pioneer Valley Preschool","Washington","Bethel School District","98387","47.070835","-122.33037","53053","Primary","Regular school"
"2015","530048003119","Elk Plain Head Start","Washington","Bethel School District","98387","47.056451","-122.399125","53053","Primary","Regular school"
"2015","530048003158","Cougar Mountain Middle School","Washington","Bethel School District","98338","47.019477","-122.361961","53053","Middle","Regular school"
"2015","530048003215","ECEAP W","Washington","Bethel School District","98387","47.096826","-122.425454","53053","Primary","Regular school"
"2015","530048003248","Spanaway Elementary Preschool","Washington","Bethel School District","98387","47.10712","-122.435991","53053","Primary","Special education school"
"2015","530048003253","Spanaway Elementary ECEAP","Washington","Bethel School District","98387","47.10712","-122.435991","53053","Primary","Special education school"
"2015","530048003272","Frederickson Elementary","Washington","Bethel School District","98375","47.09926","-122.332241","53053","Primary","Regular school"
"2015","530048003284","Pierce County Skills Center","Washington","Bethel School District","98387","47.096826","-122.425454","53053","High","Vocational school"
"2015","530048003288","Nelson Elementary School","Washington","Bethel School District","98375","47.0548","-122.285601","53053","Primary","Regular school"
"2015","530048003343","Liberty Middle School","Washington","Bethel School District","98387","47.07058","-122.330771","53053","Middle","Regular school"
"2015","530048003433","Birth to Three","Washington","Bethel School District","98387","47.096826","-122.425454","53053","Primary","Regular school"
"2015","530048003466","Acceleration Academy","Washington","Bethel School District","98387","47.109391","-122.434824","53053","High","Other/alternative school"
"2015","530051000129","Bickleton Elementary & High Schl","Washington","Bickleton School District","99322","45.998499","-120.292849","53039","Other","Regular school"
"2015","530057000130","Blaine Elementary School","Washington","Blaine School District","98230","48.992536","-122.741636","53073","Primary","Regular school"
"2015","530057000131","Blaine Middle School","Washington","Blaine School District","98230","48.992717","-122.738327","53073","Middle","Regular school"
"2015","530057000132","Blaine High School","Washington","Blaine School District","98230","48.993232","-122.737014","53073","High","Regular school"
"2015","530057001740","Point Roberts Primary","Washington","Blaine School District","98281","48.988934","-123.043976","53073","Primary","Regular school"
"2015","530057001741","Blaine Primary School","Washington","Blaine School District","98230","48.99097","-122.740491","53073","Primary","Regular school"
"2015","530057003020","Blaine Home Connections","Washington","Blaine School District","98230","48.999701","-122.744579","53073","Other","Other/alternative school"
"2015","530057003574","Blaine Re-Engagement","Washington","Blaine School District","98225","","","","Not applicable","Regular school"
"2015","530063000133","Boistfort Elem","Washington","Boistfort School District","98538","46.54941","-123.132715","53041","Primary","Regular school"
"2015","530066000135","Armin Jahr Elementary","Washington","Bremerton School District","98310","47.593761","-122.63622","53035","Primary","Regular school"
"2015","530066000137","Crownhill Elementary School","Washington","Bremerton School District","98312","47.575495","-122.666043","53035","Primary","Regular school"
"2015","530066000139","Bremerton High School","Washington","Bremerton School District","98337","47.574588","-122.639348","53035","High","Regular school"
"2015","530066000143","Naval Avenue Elementary School","Washington","Bremerton School District","98312","47.569582","-122.64778","53035","Primary","Regular school"
"2015","530066000144","West Hills S.T.E.M. Academy","Washington","Bremerton School District","98312","47.557257","-122.665802","53035","Primary","Regular school"
"2015","530066000146","View Ridge Elementary School","Washington","Bremerton School District","98310","47.593761","-122.626169","53035","Primary","Regular school"
"2015","530066000708","Kitsap Lake Elementary","Washington","Bremerton School District","98312","47.571954","-122.693154","53035","Primary","Regular school"
"2015","530066001144","Mountain View Middle School","Washington","Bremerton School District","98310","47.581768","-122.611337","53035","Middle","Regular school"
"2015","530066001751","Morgan Center School","Washington","Bremerton School District","98337","47.57327","-122.63874","53035","High","Regular school"
"2015","530066002081","West Sound Technical Skills Center","Washington","Bremerton School District","98312","47.564941","-122.669376","53035","High","Vocational school"
"2015","530066002573","Renaissance Alternative High School","Washington","Bremerton School District","98312","47.56377","-122.6602","53035","High","Other/alternative school"
"2015","530066002652","Bremerton Home Link Program","Washington","Bremerton School District","98312","47.575495","-122.666043","53035","Primary","Other/alternative school"
"2015","530066003269","Special Services","Washington","Bremerton School District","98312","47.56439","-122.662211","53035","Primary","Special education school"
"2015","530066003527","Career & Academic Re-engagement Center","Washington","Bremerton School District","98312","47.56439","-122.662211","53035","High","Regular school"
"2015","530069000148","Brewster Elementary School","Washington","Brewster School District","98812","48.094166","-119.787775","53047","Primary","Regular school"
"2015","530069000149","Brewster High School","Washington","Brewster School District","98812","48.094182","-119.787742","53047","High","Regular school"
"2015","530069002284","Brewster Middle School","Washington","Brewster School District","98812","48.094394","-119.785556","53047","Middle","Regular school"
"2015","530069003381","Brewster Alternative School","Washington","Brewster School District","98812","48.099203","-119.782667","53047","High","Other/alternative school"
"2015","530072000150","Bridgeport Elementary","Washington","Bridgeport School District","98813","48.005585","-119.675029","53017","Primary","Regular school"
"2015","530072000151","Bridgeport High School","Washington","Bridgeport School District","98813","48.006772","-119.675919","53017","High","Regular school"
"2015","530072001271","Bridgeport Middle School","Washington","Bridgeport School District","98813","48.00748","-119.675229","53017","Middle","Regular school"
